province;red;green;blue;name;x
36542;62;58;154;Sea_36542;
36543;63;58;154;Sea_36543;
36544;0;59;154;Sea_36544;
36545;65;59;154;Sea_36545;
36546;2;59;154;Sea_36546;
36547;3;59;154;Sea_36547;
36548;4;59;154;Sea_36548;
36549;5;59;154;Sea_36549;
36550;70;59;154;Sea_36550;
36551;7;59;154;Sea_36551;
36552;8;59;154;Sea_36552;
36553;9;59;154;Sea_36553;
36554;10;59;154;Sea_36554;
36555;75;59;154;Sea_36555;
36556;12;59;154;Sea_36556;
36557;13;59;154;Sea_36557;
36558;14;59;154;Sea_36558;
36559;15;59;154;Sea_36559;
36560;16;59;154;Sea_36560;
36561;17;59;154;Sea_36561;
36562;18;59;154;Sea_36562;
36563;19;59;154;Sea_36563;
36564;84;59;154;Sea_36564;
36565;21;59;154;Sea_36565;
36566;22;59;154;Sea_36566;
36567;23;59;154;Sea_36567;
36568;24;59;154;Sea_36568;
36569;89;59;154;Sea_36569;
36570;26;59;154;Sea_36570;
36571;27;59;154;Sea_36571;
36572;28;59;154;Sea_36572;
36573;29;59;154;Sea_36573;
36574;94;59;154;Sea_36574;
36575;31;59;154;Sea_36575;
36576;32;59;154;Sea_36576;
36577;33;59;154;Sea_36577;
36578;98;59;154;Sea_36578;
36579;35;59;154;Sea_36579;
36580;36;59;154;Sea_36580;
36581;37;59;154;Sea_36581;
36582;38;59;154;Sea_36582;
36583;100;59;154;Sea_36583;
36584;40;59;154;Sea_36584;
36585;41;59;154;Sea_36585;
36586;42;59;154;Sea_36586;
36587;43;59;154;Sea_36587;
36588;100;59;154;Sea_36588;
36589;45;59;154;Sea_36589;
36590;46;59;154;Sea_36590;
36591;47;59;154;Sea_36591;
36592;100;59;154;Sea_36592;
36593;49;59;154;Sea_36593;
36594;50;59;154;Sea_36594;
36595;51;59;154;Sea_36595;
36596;52;59;154;Sea_36596;
36597;100;59;154;Sea_36597;
36598;54;59;154;Sea_36598;
36599;55;59;154;Sea_36599;
36600;56;59;154;Sea_36600;
36601;57;59;154;Sea_36601;
36602;100;59;154;Sea_36602;
36603;59;59;154;Sea_36603;
36604;60;59;154;Sea_36604;
36605;61;59;154;Sea_36605;
36606;62;59;154;Sea_36606;
36607;100;59;154;Sea_36607;
36608;0;60;154;Sea_36608;
36609;1;60;154;Sea_36609;
36610;2;60;154;Sea_36610;
36611;67;60;154;Sea_36611;
36612;4;60;154;Sea_36612;
36613;5;60;154;Sea_36613;
36614;6;60;154;Sea_36614;
36615;7;60;154;Sea_36615;
36616;72;60;154;Sea_36616;
36617;9;60;154;Sea_36617;
36618;10;60;154;Sea_36618;
36619;11;60;154;Sea_36619;
36620;12;60;154;Sea_36620;
36621;77;60;154;Sea_36621;
36622;14;60;154;Sea_36622;
36623;15;60;154;Sea_36623;
36624;16;60;154;Sea_36624;
36625;81;60;154;Sea_36625;
36626;18;60;154;Sea_36626;
36627;19;60;154;Sea_36627;
36628;20;60;154;Sea_36628;
36629;21;60;154;Sea_36629;
36630;86;60;154;Sea_36630;
36631;23;60;154;Sea_36631;
36632;24;60;154;Sea_36632;
36633;25;60;154;Sea_36633;
36634;26;60;154;Sea_36634;
36635;91;60;154;Sea_36635;
36636;28;60;154;Sea_36636;
36637;29;60;154;Sea_36637;
36638;30;60;154;Sea_36638;
36639;31;60;154;Sea_36639;
36640;32;60;154;Sea_36640;
36641;33;60;154;Sea_36641;
36642;34;60;154;Sea_36642;
36643;35;60;154;Sea_36643;
36644;100;60;154;Sea_36644;
36645;37;60;154;Sea_36645;
36646;38;60;154;Sea_36646;
36647;39;60;154;Sea_36647;
36648;40;60;154;Sea_36648;
36649;100;60;154;Sea_36649;
36650;42;60;154;Sea_36650;
36651;43;60;154;Sea_36651;
36652;44;60;154;Sea_36652;
36653;45;60;154;Sea_36653;
36654;100;60;154;Sea_36654;
36655;47;60;154;Sea_36655;
36656;48;60;154;Sea_36656;
36657;49;60;154;Sea_36657;
36658;100;60;154;Sea_36658;
36659;51;60;154;Sea_36659;
36660;52;60;154;Sea_36660;
36661;53;60;154;Sea_36661;
36662;54;60;154;Sea_36662;
36663;100;60;154;Sea_36663;
36664;56;60;154;Sea_36664;
36665;57;60;154;Sea_36665;
36666;58;60;154;Sea_36666;
36667;59;60;154;Sea_36667;
36668;100;60;154;Sea_36668;
36669;61;60;154;Sea_36669;
36670;62;60;154;Sea_36670;
36671;63;60;154;Sea_36671;
36672;64;61;154;Sea_36672;
36673;1;61;154;Sea_36673;
36674;2;61;154;Sea_36674;
36675;3;61;154;Sea_36675;
36676;4;61;154;Sea_36676;
36677;69;61;154;Sea_36677;
36678;6;61;154;Sea_36678;
36679;7;61;154;Sea_36679;
36680;8;61;154;Sea_36680;
36681;9;61;154;Sea_36681;
36682;74;61;154;Sea_36682;
36683;11;61;154;Sea_36683;
36684;12;61;154;Sea_36684;
36685;13;61;154;Sea_36685;
36686;14;61;154;Sea_36686;
36687;79;61;154;Sea_36687;
36688;16;61;154;Sea_36688;
36689;17;61;154;Sea_36689;
36690;18;61;154;Sea_36690;
36691;83;61;154;Sea_36691;
36692;20;61;154;Sea_36692;
36693;21;61;154;Sea_36693;
36694;22;61;154;Sea_36694;
36695;23;61;154;Sea_36695;
36696;88;61;154;Sea_36696;
36697;25;61;154;Sea_36697;
36698;26;61;154;Sea_36698;
36699;27;61;154;Sea_36699;
36700;28;61;154;Sea_36700;
36701;93;61;154;Sea_36701;
36702;30;61;154;Sea_36702;
36703;31;61;154;Sea_36703;
36704;32;61;154;Sea_36704;
36705;97;61;154;Sea_36705;
36706;34;61;154;Sea_36706;
36707;35;61;154;Sea_36707;
36708;36;61;154;Sea_36708;
36709;37;61;154;Sea_36709;
36710;100;61;154;Sea_36710;
36711;39;61;154;Sea_36711;
36712;40;61;154;Sea_36712;
36713;41;61;154;Sea_36713;
36714;42;61;154;Sea_36714;
36715;100;61;154;Sea_36715;
36716;44;61;154;Sea_36716;
36717;45;61;154;Sea_36717;
36718;46;61;154;Sea_36718;
36719;47;61;154;Sea_36719;
36720;48;61;154;Sea_36720;
36721;49;61;154;Sea_36721;
36722;50;61;154;Sea_36722;
36723;51;61;154;Sea_36723;
36724;100;61;154;Sea_36724;
36725;53;61;154;Sea_36725;
36726;54;61;154;Sea_36726;
36727;55;61;154;Sea_36727;
36728;56;61;154;Sea_36728;
36729;100;61;154;Sea_36729;
36730;58;61;154;Sea_36730;
36731;59;61;154;Sea_36731;
36732;60;61;154;Sea_36732;
36733;61;61;154;Sea_36733;
36734;100;61;154;Sea_36734;
36735;63;61;154;Sea_36735;
36736;0;62;154;Sea_36736;
36737;1;62;154;Sea_36737;
36738;66;62;154;Sea_36738;
36739;3;62;154;Sea_36739;
36740;4;62;154;Sea_36740;
36741;5;62;154;Sea_36741;
36742;6;62;154;Sea_36742;
36743;71;62;154;Sea_36743;
36744;8;62;154;Sea_36744;
36745;9;62;154;Sea_36745;
36746;10;62;154;Sea_36746;
36747;11;62;154;Sea_36747;
36748;76;62;154;Sea_36748;
36749;13;62;154;Sea_36749;
36750;14;62;154;Sea_36750;
36751;15;62;154;Sea_36751;
36752;80;62;154;Sea_36752;
36753;17;62;154;Sea_36753;
36754;18;62;154;Sea_36754;
36755;19;62;154;Sea_36755;
36756;20;62;154;Sea_36756;
36757;85;62;154;Sea_36757;
36758;22;62;154;Sea_36758;
36759;23;62;154;Sea_36759;
36760;24;62;154;Sea_36760;
36761;25;62;154;Sea_36761;
36762;90;62;154;Sea_36762;
36763;27;62;154;Sea_36763;
36764;28;62;154;Sea_36764;
36765;29;62;154;Sea_36765;
36766;30;62;154;Sea_36766;
36767;95;62;154;Sea_36767;
36768;32;62;154;Sea_36768;
36769;33;62;154;Sea_36769;
36770;34;62;154;Sea_36770;
36771;99;62;154;Sea_36771;
36772;36;62;154;Sea_36772;
36773;37;62;154;Sea_36773;
36774;38;62;154;Sea_36774;
36775;39;62;154;Sea_36775;
36776;100;62;154;Sea_36776;
36777;41;62;154;Sea_36777;
36778;42;62;154;Sea_36778;
36779;43;62;154;Sea_36779;
36780;44;62;154;Sea_36780;
36781;100;62;154;Sea_36781;
36782;46;62;154;Sea_36782;
36783;47;62;154;Sea_36783;
36784;48;62;154;Sea_36784;
36785;100;62;154;Sea_36785;
36786;50;62;154;Sea_36786;
36787;51;62;154;Sea_36787;
36788;52;62;154;Sea_36788;
36789;53;62;154;Sea_36789;
36790;100;62;154;Sea_36790;
36791;55;62;154;Sea_36791;
36792;56;62;154;Sea_36792;
36793;57;62;154;Sea_36793;
36794;58;62;154;Sea_36794;
36795;100;62;154;Sea_36795;
36796;60;62;154;Sea_36796;
36797;61;62;154;Sea_36797;
36798;62;62;154;Sea_36798;
36799;63;62;154;Sea_36799;
36800;0;63;154;Sea_36800;
36801;1;63;154;Sea_36801;
36802;2;63;154;Sea_36802;
36803;3;63;154;Sea_36803;
36804;68;63;154;Sea_36804;
36805;5;63;154;Sea_36805;
36806;6;63;154;Sea_36806;
36807;7;63;154;Sea_36807;
36808;8;63;154;Sea_36808;
36809;73;63;154;Sea_36809;
36810;10;63;154;Sea_36810;
36811;11;63;154;Sea_36811;
36812;12;63;154;Sea_36812;
36813;13;63;154;Sea_36813;
36814;78;63;154;Sea_36814;
36815;15;63;154;Sea_36815;
36816;16;63;154;Sea_36816;
36817;17;63;154;Sea_36817;
36818;82;63;154;Sea_36818;
36819;19;63;154;Sea_36819;
36820;20;63;154;Sea_36820;
36821;21;63;154;Sea_36821;
36822;22;63;154;Sea_36822;
36823;87;63;154;Sea_36823;
36824;24;63;154;Sea_36824;
36825;25;63;154;Sea_36825;
36826;26;63;154;Sea_36826;
36827;27;63;154;Sea_36827;
36828;92;63;154;Sea_36828;
36829;29;63;154;Sea_36829;
36830;30;63;154;Sea_36830;
36831;31;63;154;Sea_36831;
36832;96;63;154;Sea_36832;
36833;33;63;154;Sea_36833;
36834;34;63;154;Sea_36834;
36835;35;63;154;Sea_36835;
36836;36;63;154;Sea_36836;
36837;100;63;154;Sea_36837;
36838;38;63;154;Sea_36838;
36839;39;63;154;Sea_36839;
36840;40;63;154;Sea_36840;
36841;41;63;154;Sea_36841;
36842;100;63;154;Sea_36842;
36843;43;63;154;Sea_36843;
36844;44;63;154;Sea_36844;
36845;45;63;154;Sea_36845;
36846;46;63;154;Sea_36846;
36847;100;63;154;Sea_36847;
36848;48;63;154;Sea_36848;
36849;49;63;154;Sea_36849;
36850;50;63;154;Sea_36850;
36851;100;63;154;Sea_36851;
36852;52;63;154;Sea_36852;
36853;53;63;154;Sea_36853;
36854;54;63;154;Sea_36854;
36855;55;63;154;Sea_36855;
36856;100;63;154;Sea_36856;
36857;57;63;154;Sea_36857;
36858;58;63;154;Sea_36858;
36859;59;63;154;Sea_36859;
36860;60;63;154;Sea_36860;
36861;100;63;154;Sea_36861;
36862;62;63;154;Sea_36862;
36863;63;63;154;Sea_36863;
36864;0;64;154;Sea_36864;
36865;65;64;154;Sea_36865;
36866;2;64;154;Sea_36866;
36867;3;64;154;Sea_36867;
36868;4;64;154;Sea_36868;
36869;5;64;154;Sea_36869;
36870;70;64;154;Sea_36870;
36871;7;64;154;Sea_36871;
36872;8;64;154;Sea_36872;
36873;9;64;154;Sea_36873;
36874;10;64;154;Sea_36874;
36875;75;64;154;Sea_36875;
36876;12;64;154;Sea_36876;
36877;13;64;154;Sea_36877;
36878;14;64;154;Sea_36878;
36879;15;64;154;Sea_36879;
36880;16;64;154;Sea_36880;
36881;17;64;154;Sea_36881;
36882;18;64;154;Sea_36882;
36883;19;64;154;Sea_36883;
36884;84;64;154;Sea_36884;
36885;21;64;154;Sea_36885;
36886;22;64;154;Sea_36886;
36887;23;64;154;Sea_36887;
36888;24;64;154;Sea_36888;
36889;89;64;154;Sea_36889;
36890;26;64;154;Sea_36890;
36891;27;64;154;Sea_36891;
36892;28;64;154;Sea_36892;
36893;29;64;154;Sea_36893;
36894;94;64;154;Sea_36894;
36895;31;64;154;Sea_36895;
36896;32;64;154;Sea_36896;
36897;33;64;154;Sea_36897;
36898;98;64;154;Sea_36898;
36899;35;64;154;Sea_36899;
36900;36;64;154;Sea_36900;
36901;37;64;154;Sea_36901;
36902;38;64;154;Sea_36902;
36903;100;64;154;Sea_36903;
36904;40;64;154;Sea_36904;
36905;41;64;154;Sea_36905;
36906;42;64;154;Sea_36906;
36907;43;64;154;Sea_36907;
36908;100;64;154;Sea_36908;
36909;45;64;154;Sea_36909;
36910;46;64;154;Sea_36910;
36911;47;64;154;Sea_36911;
36912;100;64;154;Sea_36912;
36913;49;64;154;Sea_36913;
36914;50;64;154;Sea_36914;
36915;51;64;154;Sea_36915;
36916;52;64;154;Sea_36916;
36917;100;64;154;Sea_36917;
36918;54;64;154;Sea_36918;
36919;55;64;154;Sea_36919;
36920;56;64;154;Sea_36920;
36921;57;64;154;Sea_36921;
36922;100;64;154;Sea_36922;
36923;59;64;154;Sea_36923;
36924;60;64;154;Sea_36924;
36925;61;64;154;Sea_36925;
36926;62;64;154;Sea_36926;
36927;100;64;154;Sea_36927;
36928;0;65;154;Sea_36928;
36929;1;65;154;Sea_36929;
36930;2;65;154;Sea_36930;
36931;67;65;154;Sea_36931;
36932;4;65;154;Sea_36932;
36933;5;65;154;Sea_36933;
36934;6;65;154;Sea_36934;
36935;7;65;154;Sea_36935;
36936;72;65;154;Sea_36936;
36937;9;65;154;Sea_36937;
36938;10;65;154;Sea_36938;
36939;11;65;154;Sea_36939;
36940;12;65;154;Sea_36940;
36941;77;65;154;Sea_36941;
36942;14;65;154;Sea_36942;
36943;15;65;154;Sea_36943;
36944;16;65;154;Sea_36944;
36945;81;65;154;Sea_36945;
36946;18;65;154;Sea_36946;
36947;19;65;154;Sea_36947;
36948;20;65;154;Sea_36948;
36949;21;65;154;Sea_36949;
36950;86;65;154;Sea_36950;
36951;23;65;154;Sea_36951;
36952;24;65;154;Sea_36952;
36953;25;65;154;Sea_36953;
36954;26;65;154;Sea_36954;
36955;91;65;154;Sea_36955;
36956;28;65;154;Sea_36956;
36957;29;65;154;Sea_36957;
36958;30;65;154;Sea_36958;
36959;31;65;154;Sea_36959;
36960;32;65;154;Sea_36960;
36961;33;65;154;Sea_36961;
36962;34;65;154;Sea_36962;
36963;35;65;154;Sea_36963;
36964;100;65;154;Sea_36964;
36965;37;65;154;Sea_36965;
36966;38;65;154;Sea_36966;
36967;39;65;154;Sea_36967;
36968;40;65;154;Sea_36968;
36969;100;65;154;Sea_36969;
36970;42;65;154;Sea_36970;
36971;43;65;154;Sea_36971;
36972;44;65;154;Sea_36972;
36973;45;65;154;Sea_36973;
36974;100;65;154;Sea_36974;
36975;47;65;154;Sea_36975;
36976;48;65;154;Sea_36976;
36977;49;65;154;Sea_36977;
36978;100;65;154;Sea_36978;
36979;51;65;154;Sea_36979;
36980;52;65;154;Sea_36980;
36981;53;65;154;Sea_36981;
36982;54;65;154;Sea_36982;
36983;100;65;154;Sea_36983;
36984;56;65;154;Sea_36984;
36985;57;65;154;Sea_36985;
36986;58;65;154;Sea_36986;
36987;59;65;154;Sea_36987;
36988;100;65;154;Sea_36988;
36989;61;65;154;Sea_36989;
36990;62;65;154;Sea_36990;
36991;63;65;154;Sea_36991;
36992;64;66;154;Sea_36992;
36993;1;66;154;Sea_36993;
36994;2;66;154;Sea_36994;
36995;3;66;154;Sea_36995;
36996;4;66;154;Sea_36996;
36997;69;66;154;Sea_36997;
36998;6;66;154;Sea_36998;
36999;7;66;154;Sea_36999;
37000;8;66;154;Sea_37000;
37001;9;66;154;Sea_37001;
37002;74;66;154;Sea_37002;
37003;11;66;154;Sea_37003;
37004;12;66;154;Sea_37004;
37005;13;66;154;Sea_37005;
37006;14;66;154;Sea_37006;
37007;79;66;154;Sea_37007;
37008;16;66;154;Sea_37008;
37009;17;66;154;Sea_37009;
37010;18;66;154;Sea_37010;
37011;83;66;154;Sea_37011;
37012;20;66;154;Sea_37012;
37013;21;66;154;Sea_37013;
37014;22;66;154;Sea_37014;
37015;23;66;154;Sea_37015;
37016;88;66;154;Sea_37016;
37017;25;66;154;Sea_37017;
37018;26;66;154;Sea_37018;
37019;27;66;154;Sea_37019;
37020;28;66;154;Sea_37020;
37021;93;66;154;Sea_37021;
37022;30;66;154;Sea_37022;
37023;31;66;154;Sea_37023;
37024;32;66;154;Sea_37024;
37025;97;66;154;Sea_37025;
37026;34;66;154;Sea_37026;
37027;35;66;154;Sea_37027;
37028;36;66;154;Sea_37028;
37029;37;66;154;Sea_37029;
37030;100;66;154;Sea_37030;
37031;39;66;154;Sea_37031;
37032;40;66;154;Sea_37032;
37033;41;66;154;Sea_37033;
37034;42;66;154;Sea_37034;
37035;100;66;154;Sea_37035;
37036;44;66;154;Sea_37036;
37037;45;66;154;Sea_37037;
37038;46;66;154;Sea_37038;
37039;47;66;154;Sea_37039;
37040;48;66;154;Sea_37040;
37041;49;66;154;Sea_37041;
37042;50;66;154;Sea_37042;
37043;51;66;154;Sea_37043;
37044;100;66;154;Sea_37044;
37045;53;66;154;Sea_37045;
37046;54;66;154;Sea_37046;
37047;55;66;154;Sea_37047;
37048;56;66;154;Sea_37048;
37049;100;66;154;Sea_37049;
37050;58;66;154;Sea_37050;
37051;59;66;154;Sea_37051;
37052;60;66;154;Sea_37052;
37053;61;66;154;Sea_37053;
37054;100;66;154;Sea_37054;
37055;63;66;154;Sea_37055;
37056;0;67;154;Sea_37056;
37057;1;67;154;Sea_37057;
37058;66;67;154;Sea_37058;
37059;3;67;154;Sea_37059;
37060;4;67;154;Sea_37060;
37061;5;67;154;Sea_37061;
37062;6;67;154;Sea_37062;
37063;71;67;154;Sea_37063;
37064;8;67;154;Sea_37064;
37065;9;67;154;Sea_37065;
37066;10;67;154;Sea_37066;
37067;11;67;154;Sea_37067;
37068;76;67;154;Sea_37068;
37069;13;67;154;Sea_37069;
37070;14;67;154;Sea_37070;
37071;15;67;154;Sea_37071;
37072;80;67;154;Sea_37072;
37073;17;67;154;Sea_37073;
37074;18;67;154;Sea_37074;
37075;19;67;154;Sea_37075;
37076;20;67;154;Sea_37076;
37077;85;67;154;Sea_37077;
37078;22;67;154;Sea_37078;
37079;23;67;154;Sea_37079;
37080;24;67;154;Sea_37080;
37081;25;67;154;Sea_37081;
37082;90;67;154;Sea_37082;
37083;27;67;154;Sea_37083;
37084;28;67;154;Sea_37084;
37085;29;67;154;Sea_37085;
37086;30;67;154;Sea_37086;
37087;95;67;154;Sea_37087;
37088;32;67;154;Sea_37088;
37089;33;67;154;Sea_37089;
37090;34;67;154;Sea_37090;
37091;99;67;154;Sea_37091;
37092;36;67;154;Sea_37092;
37093;37;67;154;Sea_37093;
37094;38;67;154;Sea_37094;
37095;39;67;154;Sea_37095;
37096;100;67;154;Sea_37096;
37097;41;67;154;Sea_37097;
37098;42;67;154;Sea_37098;
37099;43;67;154;Sea_37099;
37100;44;67;154;Sea_37100;
37101;100;67;154;Sea_37101;
37102;46;67;154;Sea_37102;
37103;47;67;154;Sea_37103;
37104;48;67;154;Sea_37104;
37105;100;67;154;Sea_37105;
37106;50;67;154;Sea_37106;
37107;51;67;154;Sea_37107;
37108;52;67;154;Sea_37108;
37109;53;67;154;Sea_37109;
37110;100;67;154;Sea_37110;
37111;55;67;154;Sea_37111;
37112;56;67;154;Sea_37112;
37113;57;67;154;Sea_37113;
37114;58;67;154;Sea_37114;
37115;100;67;154;Sea_37115;
37116;60;67;154;Sea_37116;
37117;61;67;154;Sea_37117;
37118;62;67;154;Sea_37118;
37119;63;67;154;Sea_37119;
37120;0;68;154;Sea_37120;
37121;1;68;154;Sea_37121;
37122;2;68;154;Sea_37122;
37123;3;68;154;Sea_37123;
37124;68;68;154;Sea_37124;
37125;5;68;154;Sea_37125;
37126;6;68;154;Sea_37126;
37127;7;68;154;Sea_37127;
37128;8;68;154;Sea_37128;
37129;73;68;154;Sea_37129;
37130;10;68;154;Sea_37130;
37131;11;68;154;Sea_37131;
37132;12;68;154;Sea_37132;
37133;13;68;154;Sea_37133;
37134;78;68;154;Sea_37134;
37135;15;68;154;Sea_37135;
37136;16;68;154;Sea_37136;
37137;17;68;154;Sea_37137;
37138;82;68;154;Sea_37138;
37139;19;68;154;Sea_37139;
37140;20;68;154;Sea_37140;
37141;21;68;154;Sea_37141;
37142;22;68;154;Sea_37142;
37143;87;68;154;Sea_37143;
37144;24;68;154;Sea_37144;
37145;25;68;154;Sea_37145;
37146;26;68;154;Sea_37146;
37147;27;68;154;Sea_37147;
37148;92;68;154;Sea_37148;
37149;29;68;154;Sea_37149;
37150;30;68;154;Sea_37150;
37151;31;68;154;Sea_37151;
37152;96;68;154;Sea_37152;
37153;33;68;154;Sea_37153;
37154;34;68;154;Sea_37154;
37155;35;68;154;Sea_37155;
37156;36;68;154;Sea_37156;
37157;100;68;154;Sea_37157;
37158;38;68;154;Sea_37158;
37159;39;68;154;Sea_37159;
37160;40;68;154;Sea_37160;
37161;41;68;154;Sea_37161;
37162;100;68;154;Sea_37162;
37163;43;68;154;Sea_37163;
37164;44;68;154;Sea_37164;
37165;45;68;154;Sea_37165;
37166;46;68;154;Sea_37166;
37167;100;68;154;Sea_37167;
37168;48;68;154;Sea_37168;
37169;49;68;154;Sea_37169;
37170;50;68;154;Sea_37170;
37171;100;68;154;Sea_37171;
37172;52;68;154;Sea_37172;
37173;53;68;154;Sea_37173;
37174;54;68;154;Sea_37174;
37175;55;68;154;Sea_37175;
37176;100;68;154;Sea_37176;
37177;57;68;154;Sea_37177;
37178;58;68;154;Sea_37178;
37179;59;68;154;Sea_37179;
37180;60;68;154;Sea_37180;
37181;100;68;154;Sea_37181;
37182;62;68;154;Sea_37182;
37183;63;68;154;Sea_37183;
37184;0;69;154;Sea_37184;
37185;65;69;154;Sea_37185;
37186;2;69;154;Sea_37186;
37187;3;69;154;Sea_37187;
37188;4;69;154;Sea_37188;
37189;5;69;154;Sea_37189;
37190;70;69;154;Sea_37190;
37191;7;69;154;Sea_37191;
37192;8;69;154;Sea_37192;
37193;9;69;154;Sea_37193;
37194;10;69;154;Sea_37194;
37195;75;69;154;Sea_37195;
37196;12;69;154;Sea_37196;
37197;13;69;154;Sea_37197;
37198;14;69;154;Sea_37198;
37199;15;69;154;Sea_37199;
37200;16;69;154;Sea_37200;
37201;17;69;154;Sea_37201;
37202;18;69;154;Sea_37202;
37203;19;69;154;Sea_37203;
37204;84;69;154;Sea_37204;
37205;21;69;154;Sea_37205;
37206;22;69;154;Sea_37206;
37207;23;69;154;Sea_37207;
37208;24;69;154;Sea_37208;
37209;89;69;154;Sea_37209;
37210;26;69;154;Sea_37210;
37211;27;69;154;Sea_37211;
37212;28;69;154;Sea_37212;
37213;29;69;154;Sea_37213;
37214;94;69;154;Sea_37214;
37215;31;69;154;Sea_37215;
37216;32;69;154;Sea_37216;
37217;33;69;154;Sea_37217;
37218;98;69;154;Sea_37218;
37219;35;69;154;Sea_37219;
37220;36;69;154;Sea_37220;
37221;37;69;154;Sea_37221;
37222;38;69;154;Sea_37222;
37223;100;69;154;Sea_37223;
37224;40;69;154;Sea_37224;
37225;41;69;154;Sea_37225;
37226;42;69;154;Sea_37226;
37227;43;69;154;Sea_37227;
37228;100;69;154;Sea_37228;
37229;45;69;154;Sea_37229;
37230;46;69;154;Sea_37230;
37231;47;69;154;Sea_37231;
37232;100;69;154;Sea_37232;
37233;49;69;154;Sea_37233;
37234;50;69;154;Sea_37234;
37235;51;69;154;Sea_37235;
37236;52;69;154;Sea_37236;
37237;100;69;154;Sea_37237;
37238;54;69;154;Sea_37238;
37239;55;69;154;Sea_37239;
37240;56;69;154;Sea_37240;
37241;57;69;154;Sea_37241;
37242;100;69;154;Sea_37242;
37243;59;69;154;Sea_37243;
37244;60;69;154;Sea_37244;
37245;61;69;154;Sea_37245;
37246;62;69;154;Sea_37246;
37247;100;69;154;Sea_37247;
37248;0;70;154;Sea_37248;
37249;1;70;154;Sea_37249;
37250;2;70;154;Sea_37250;
37251;67;70;154;Sea_37251;
37252;4;70;154;Sea_37252;
37253;5;70;154;Sea_37253;
37254;6;70;154;Sea_37254;
37255;7;70;154;Sea_37255;
37256;72;70;154;Sea_37256;
37257;9;70;154;Sea_37257;
37258;10;70;154;Sea_37258;
37259;11;70;154;Sea_37259;
37260;12;70;154;Sea_37260;
37261;77;70;154;Sea_37261;
37262;14;70;154;Sea_37262;
37263;15;70;154;Sea_37263;
37264;16;70;154;Sea_37264;
37265;81;70;154;Sea_37265;
37266;18;70;154;Sea_37266;
37267;19;70;154;Sea_37267;
37268;20;70;154;Sea_37268;
37269;21;70;154;Sea_37269;
37270;86;70;154;Sea_37270;
37271;23;70;154;Sea_37271;
37272;24;70;154;Sea_37272;
37273;25;70;154;Sea_37273;
37274;26;70;154;Sea_37274;
37275;91;70;154;Sea_37275;
37276;28;70;154;Sea_37276;
37277;29;70;154;Sea_37277;
37278;30;70;154;Sea_37278;
37279;31;70;154;Sea_37279;
37280;32;70;154;Sea_37280;
37281;33;70;154;Sea_37281;
37282;34;70;154;Sea_37282;
37283;35;70;154;Sea_37283;
37284;100;70;154;Sea_37284;
37285;37;70;154;Sea_37285;
37286;38;70;154;Sea_37286;
37287;39;70;154;Sea_37287;
37288;40;70;154;Sea_37288;
37289;100;70;154;Sea_37289;
37290;42;70;154;Sea_37290;
37291;43;70;154;Sea_37291;
37292;44;70;154;Sea_37292;
37293;45;70;154;Sea_37293;
37294;100;70;154;Sea_37294;
37295;47;70;154;Sea_37295;
37296;48;70;154;Sea_37296;
37297;49;70;154;Sea_37297;
37298;100;70;154;Sea_37298;
37299;51;70;154;Sea_37299;
37300;52;70;154;Sea_37300;
37301;53;70;154;Sea_37301;
37302;54;70;154;Sea_37302;
37303;100;70;154;Sea_37303;
37304;56;70;154;Sea_37304;
37305;57;70;154;Sea_37305;
37306;58;70;154;Sea_37306;
37307;59;70;154;Sea_37307;
37308;100;70;154;Sea_37308;
37309;61;70;154;Sea_37309;
37310;62;70;154;Sea_37310;
37311;63;70;154;Sea_37311;
37312;64;71;154;Sea_37312;
37313;1;71;154;Sea_37313;
37314;2;71;154;Sea_37314;
37315;3;71;154;Sea_37315;
37316;4;71;154;Sea_37316;
37317;69;71;154;Sea_37317;
37318;6;71;154;Sea_37318;
37319;7;71;154;Sea_37319;
37320;8;71;154;Sea_37320;
37321;9;71;154;Sea_37321;
37322;74;71;154;Sea_37322;
37323;11;71;154;Sea_37323;
37324;12;71;154;Sea_37324;
37325;13;71;154;Sea_37325;
37326;14;71;154;Sea_37326;
37327;79;71;154;Sea_37327;
37328;16;71;154;Sea_37328;
37329;17;71;154;Sea_37329;
37330;18;71;154;Sea_37330;
37331;83;71;154;Sea_37331;
37332;20;71;154;Sea_37332;
37333;21;71;154;Sea_37333;
37334;22;71;154;Sea_37334;
37335;23;71;154;Sea_37335;
37336;88;71;154;Sea_37336;
37337;25;71;154;Sea_37337;
37338;26;71;154;Sea_37338;
37339;27;71;154;Sea_37339;
37340;28;71;154;Sea_37340;
37341;93;71;154;Sea_37341;
37342;30;71;154;Sea_37342;
37343;31;71;154;Sea_37343;
37344;32;71;154;Sea_37344;
37345;97;71;154;Sea_37345;
37346;34;71;154;Sea_37346;
37347;35;71;154;Sea_37347;
37348;36;71;154;Sea_37348;
37349;37;71;154;Sea_37349;
37350;100;71;154;Sea_37350;
37351;39;71;154;Sea_37351;
37352;40;71;154;Sea_37352;
37353;41;71;154;Sea_37353;
37354;42;71;154;Sea_37354;
37355;100;71;154;Sea_37355;
37356;44;71;154;Sea_37356;
37357;45;71;154;Sea_37357;
37358;46;71;154;Sea_37358;
37359;47;71;154;Sea_37359;
37360;48;71;154;Sea_37360;
37361;49;71;154;Sea_37361;
37362;50;71;154;Sea_37362;
37363;51;71;154;Sea_37363;
